job_id,job_date,customer,press,shift,stock_type,ink_config,cards_per_sheet,qty_ordered,passes,sheets_run,cards_delivered,waste_pct,color_delta_e,register_error,dot_gain_pct,cut_deviation_mm,foil_adhesion,quality_pass,jam_count,total_press_time,paper_cost,press_cost,ink_cost,plate_cost,finishing_cost,total_cost,revenue,gross_profit,gross_margin_pct,delivery_quoted,delivery_actual,delivery_status,jam_time_hrs,qc_downtime_hrs,mr_hrs,labor_rate,bill_rate
JOB-03494,2023-05-30,CUST-A,4140,Black Day,White,4/4 + Spot UV,100,14982,2,15816,1581600,5.27,0.1,0.118,21.9,0.041,,1,0,4.56,869.88,638.4,30.99,380,142.34,2061.61,3675.34,1613.73,43.9,11,6,ON-TIME,0.0,0.0,0.8402433902565474,140.0,250.0
JOB-03495,2023-05-30,SPOT-JOBS,4360,Red Day,White,4/4 CMYK,121,13897,2,14436,1746756,3.73,0.12,0.073,23.1,0.378,,1,0,3.77,793.98,527.8,14.26,260,0.0,1596.04,3839.78,2243.74,58.4,9,5,ON-TIME,0.0,0.0,0.7034156318468944,140.0,250.0
JOB-03496,2023-05-30,SPOT-JOBS,4080,Black Night,Foil,4/4 + Foil Stamp,100,8927,2,10351,1035100,13.76,0.1,0.018,32.9,0.249,95.62160491434186,0,0,5.62,3312.32,809.28,16.37,520,186.32,4844.29,8353.92,3509.63,42.0,7,5,ON-TIME,0.0,0.25,1.3971087130616737,144.0,254.0
JOB-03497,2023-05-30,CUST-A,4210,Black Night,White,4/4 + Spot Gloss,121,21994,1,23272,2815912,5.49,0.18,0.068,21.8,0.507,,0,0,4.0,1279.96,616.0,42.09,380,209.45,2527.5,3814.26,1286.76,33.7,6,7,LATE,0.0,0.25,0.8516442695176606,154.0,289.0
JOB-03498,2023-05-31,CUST-A,4210,Red Day,White,4/4 + Foil Stamp,121,14972,1,15869,1920149,5.65,0.1,0.009,19.5,0.145,,1,0,2.92,872.8,438.0,36.05,520,285.64,2152.49,3196.84,1044.35,32.7,6,6,ON-TIME,0.0,0.0,0.8913497313532337,150.0,285.0
JOB-03499,2023-05-31,CUST-A,4210,Black Day,White,4/4 + Spot Gloss,100,6202,1,6596,659600,5.97,0.1,0.061,22.8,0.206,,1,0,1.66,362.78,249.0,14.56,380,59.36,1065.7,1605.71,540.01,33.6,8,5,ON-TIME,0.0,0.0,0.7790074313803108,150.0,285.0
JOB-03500,2023-05-31,CUST-A,4140,Red Night,White,4/4 + Foil Stamp,121,12984,2,13996,1693516,7.23,0.1,0.011,33.7,0.382,,0,0,4.52,769.78,650.88,30.07,520,251.93,2222.66,3740.75,1518.09,40.6,4,5,LATE,0.0,0.25,1.1717546060564301,144.0,254.0
JOB-03501,2023-05-31,CUST-A,4180,Black Night,White,4/4 + Spot UV,100,10263,2,11019,1101900,6.86,0.1,0.037,32.3,0.255,,0,0,4.36,606.04,627.84,23.92,380,99.17,1736.97,2927.92,1190.95,40.7,7,5,ON-TIME,0.0,0.25,1.3200743228154288,144.0,254.0
JOB-03502,2023-05-31,CUST-A,4520,Black Night,White,4/4 + Foil Stamp,121,6893,2,7444,900724,7.4,0.1,0.058,20.2,0.137,,1,0,3.16,409.42,455.04,13.8,520,133.99,1532.25,2505.48,973.23,38.8,8,6,ON-TIME,0.0,0.0,1.3060910894776323,144.0,254.0
JOB-03503,2023-05-31,SPOT-JOBS,4180,Red Day,White,4/4 + Foil Stamp,121,5720,2,6177,747417,7.4,0.67,0.003,19.0,0.1,,1,0,2.45,339.74,343.0,10.77,520,111.19,1324.7,2598.71,1274.01,49.0,6,6,ON-TIME,0.0,0.0,0.8362165017096339,140.0,250.0
JOB-03504,2023-05-31,CUST-A,4140,Black Night,White,4/4 CMYK,121,13979,2,14604,1767084,4.28,0.1,0.012,23.6,0.299,,1,0,5.17,803.22,744.48,20.08,260,0.0,1827.78,3400.25,1572.47,46.2,8,4,ON-TIME,0.0,0.0,1.4999203108802124,144.0,254.0
JOB-03505,2023-05-31,CUST-B,4520,Black Day,Foil,4/4 CMYK,100,7608,2,8358,835800,8.97,0.23,0.037,22.0,0.213,88.33372231510106,1,0,4.17,2674.56,583.8,7.73,260,0.0,3526.09,6045.88,2519.79,41.7,8,7,ON-TIME,0.0,0.0,1.414544826122947,140.0,250.0
JOB-03506,2023-05-31,CUST-A,4140,Black Night,Foil,4/4 + Spot UV,121,9592,2,10749,1300629,10.76,0.1,0.071,26.1,0.079,83.09676630634999,1,0,3.98,3439.68,573.12,24.73,380,96.74,4514.27,6814.61,2300.34,33.8,4,6,LATE,0.0,0.0,0.8933752955975313,144.0,254.0
JOB-03507,2023-06-01,CUST-A,4140,Red Night,White,4/4 + Spot Gloss,100,6315,2,6832,683200,7.57,0.3,0.141,31.2,0.119,,0,0,2.9,375.76,417.6,13.0,380,61.49,1247.85,2069.59,821.74,39.7,8,5,ON-TIME,0.0,0.25,1.0874645475313611,144.0,254.0
JOB-03508,2023-06-01,SPOT-JOBS,4210,Black Night,White,4/4 + Spot Gloss,121,7007,1,7482,905322,6.35,0.1,0.014,28.9,0.16,,1,0,1.72,411.51,264.88,14.16,380,67.34,1137.89,2162.34,1024.45,47.4,7,6,ON-TIME,0.0,0.0,0.8367212635949749,154.0,289.0
JOB-03509,2023-06-01,CUST-A,4180,Red Day,Foil,4/4 CMYK,121,9492,2,10463,1266023,9.28,0.45,0.044,23.4,0.004,96.39825977901005,1,0,4.57,3348.16,639.8,10.92,260,0.0,4258.88,6534.11,2275.23,34.8,11,5,ON-TIME,0.0,0.0,1.2208530958916668,140.0,250.0
JOB-03510,2023-06-01,CUST-A,4140,Red Night,Foil,4/4 CMYK,121,11552,2,12846,1554366,10.07,0.1,0.074,24.9,0.049,81.75573793453685,1,1,5.35,4110.72,770.4,12.53,260,0.0,5153.65,7807.23,2653.58,34.0,8,5,ON-TIME,0.3333333333333333,0.0,1.1991599903765808,144.0,254.0
JOB-03511,2023-06-01,CUST-A,4180,Red Day,Foil,4/4 CMYK,100,5000,2,5569,556900,10.22,0.1,0.036,25.4,0.045,97.59522914300254,1,0,3.29,1782.08,460.6,7.02,260,0.0,2509.7,3889.55,1379.85,35.5,6,5,ON-TIME,0.0,0.0,1.4255515247739343,140.0,250.0
JOB-03512,2023-06-02,CUST-B,4360,Black Night,White,4/4 + Spot Gloss,100,10067,2,10717,1071700,6.07,0.1,0.068,29.2,0.356,,1,0,3.44,589.44,495.36,18.56,380,96.45,1579.81,3165.99,1586.18,50.1,4,6,LATE,0.0,0.0,1.1412247554478072,144.0,254.0
JOB-03513,2023-06-02,CUST-A,4360,Black Night,White,4/4 CMYK,100,7015,2,7380,738000,4.95,0.1,0.02,27.1,0.067,,1,0,2.62,405.9,377.28,7.74,260,0.0,1050.92,1906.64,855.72,44.9,7,7,ON-TIME,0.0,0.0,0.8826648945788186,144.0,254.0
JOB-03514,2023-06-02,CUST-A,4520,Black Night,White,4/4 CMYK,121,15609,2,16270,1968670,4.06,0.1,0.102,23.1,0.13,,1,0,4.76,894.85,685.44,15.8,260,0.0,1856.09,3502.66,1646.57,47.0,10,6,ON-TIME,0.0,0.0,0.8928310935386997,144.0,254.0
JOB-03515,2023-06-02,CUST-A,4180,Black Night,Foil,4/4 + Spot Gloss,121,21771,2,24335,2944535,10.54,0.1,0.084,24.2,0.32,72.2652392943934,1,0,10.2,7787.2,1468.8,45.93,380,219.02,9900.95,14451.42,4550.47,31.5,6,6,ON-TIME,0.0,0.0,1.106249333545371,144.0,254.0
JOB-03516,2023-06-03,SPOT-JOBS,4520,Red Day,Foil,4/4 + Spot Gloss,121,8562,2,9455,1144055,9.44,0.28,0.009,17.6,0.043,74.80952097282791,1,0,4.18,3025.6,585.2,18.3,380,85.1,4094.2,7592.85,3498.65,46.1,8,5,ON-TIME,0.0,0.0,1.2063043814896788,140.0,250.0
JOB-03517,2023-06-03,SPOT-JOBS,4180,Red Night,Foil,4/4 CMYK,100,5000,2,5636,563600,11.28,0.1,0.118,27.8,0.024,100.0,1,0,3.86,1803.52,555.84,6.36,260,0.0,2625.72,4766.58,2140.86,44.9,9,5,ON-TIME,0.0,0.0,1.471611474382365,144.0,254.0
JOB-03518,2023-06-03,CUST-A,4210,Red Day,White,4/4 + Spot Gloss,121,10467,1,11047,1336687,5.25,0.1,0.048,22.8,0.409,,1,0,2.25,607.58,337.5,15.67,380,99.42,1440.17,2258.14,817.97,36.2,9,6,ON-TIME,0.0,0.0,0.9924069549799822,150.0,285.0
JOB-03519,2023-06-03,CUST-B,4180,Red Day,White,4/4 + Spot UV,121,9178,2,9754,1180234,5.91,0.1,0.027,26.3,0.19,,1,0,3.44,536.47,481.6,18.03,380,87.79,1503.89,2881.21,1377.32,47.8,7,5,ON-TIME,0.0,0.0,0.9571421600550333,140.0,250.0
JOB-03520,2023-06-03,CUST-A,4210,Red Day,Foil,4/4 + Spot Gloss,121,17885,1,19550,2365550,8.52,0.2,0.001,24.7,0.027,77.61794970524147,1,0,4.49,6256.0,673.5,32.29,380,175.95,7517.74,11336.77,3819.03,33.7,6,5,ON-TIME,0.0,0.0,1.219785737902582,150.0,285.0
JOB-03521,2023-06-03,CUST-A,4180,Red Night,White,4/4 + Spot UV,121,16666,2,17785,2151985,6.29,0.1,0.017,33.5,0.307,,0,0,6.07,978.18,874.08,27.25,380,160.06,2419.57,4109.91,1690.34,41.1,7,5,ON-TIME,0.0,0.25,1.0883387809127782,144.0,254.0
JOB-03522,2023-06-03,CUST-A,4180,Red Night,White,4/4 + Spot UV,121,13461,2,14348,1736108,6.18,0.13,0.039,20.7,0.278,,1,0,4.4,789.14,633.6,27.63,380,129.13,1959.5,3464.36,1504.86,43.4,5,5,ON-TIME,0.0,0.0,1.0266088907334971,144.0,254.0
JOB-03523,2023-06-03,CUST-A,4080,Red Day,Foil,4/4 CMYK,100,7653,2,8565,856500,10.65,0.1,0.027,28.8,0.327,100.0,1,0,4.8,2740.8,672.0,10.76,260,0.0,3683.56,5597.38,1913.82,34.2,6,5,ON-TIME,0.0,0.0,1.7168828970156775,140.0,250.0
JOB-03524,2023-06-04,CUST-A,4180,Red Day,Foil,4/4 CMYK,121,12711,2,13970,1690370,9.01,0.1,0.09,25.1,0.05,85.45713008984653,1,0,6.14,4470.4,859.6,16.35,260,0.0,5606.35,8522.92,2916.57,34.2,9,6,ON-TIME,0.0,0.0,1.3322788069995193,140.0,250.0
JOB-03525,2023-06-04,CUST-A,4360,Red Day,Foil,4/4 + Spot Gloss,100,11060,2,12178,1217800,9.18,0.12,0.12,21.3,0.086,82.30985560727005,1,0,4.99,3896.96,698.6,23.85,380,109.6,5109.01,7802.66,2693.65,34.5,8,6,ON-TIME,0.0,0.0,1.2161517512565134,140.0,250.0
JOB-03526,2023-06-04,CUST-A,4210,Black Night,Foil,4/4 + Spot Gloss,100,10965,1,12175,1217500,9.94,0.48,0.205,20.5,0.188,90.80746887480518,1,0,3.49,3896.0,537.46,23.76,380,109.57,4946.79,7352.21,2405.42,32.7,8,6,ON-TIME,0.0,0.0,1.1671401897371616,154.0,289.0
JOB-03527,2023-06-04,CUST-B,4210,Black Night,White,4/4 CMYK,121,5000,1,5288,639848,5.45,0.1,0.069,29.5,0.079,,1,0,1.24,290.84,190.96,5.02,260,0.0,746.82,1310.88,564.06,43.0,6,5,ON-TIME,0.0,0.0,0.6030635583939669,154.0,289.0
JOB-03528,2023-06-04,CUST-A,4140,Black Night,Foil,4/4 CMYK,121,14247,2,15778,1909138,9.7,0.1,0.134,23.3,0.013,91.27661511451369,1,0,6.14,5048.96,884.16,15.79,260,0.0,6208.91,9443.28,3234.37,34.3,10,5,ON-TIME,0.0,0.0,1.1951628908978777,144.0,254.0
JOB-03529,2023-06-04,CUST-A,4140,Red Night,White,4/4 + Spot Gloss,121,10431,2,11123,1345883,6.22,0.16,0.067,16.4,0.025,,1,0,3.74,611.76,538.56,15.76,380,100.11,1646.19,2866.38,1220.19,42.6,7,5,ON-TIME,0.0,0.0,1.052353151902551,144.0,254.0
JOB-03530,2023-06-04,SPOT-JOBS,4210,Red Night,Foil,4/4 CMYK,100,9596,1,10591,1059100,9.39,0.1,0.448,23.9,0.144,81.96945876465333,1,0,2.83,3389.12,435.82,15.14,260,0.0,4100.08,7594.55,3494.47,46.0,8,5,ON-TIME,0.0,0.0,1.1438742734941232,154.0,289.0
JOB-03531,2023-06-04,CUST-A,4210,Black Night,Foil,4/4 + Spot UV,121,7599,1,8475,1025475,10.34,0.19,0.032,22.9,0.075,91.95507147056993,1,0,2.77,2712.0,426.58,13.54,380,76.27,3608.39,5351.64,1743.25,32.6,10,6,ON-TIME,0.0,0.0,1.0482124656396234,154.0,289.0
JOB-03532,2023-06-04,CUST-A,4180,Red Night,White,4/4 CMYK,121,6825,2,7283,881243,6.29,0.89,0.023,35.2,0.001,,0,1,3.16,400.56,455.04,9.73,260,0.0,1125.33,1829.24,703.91,38.5,6,7,LATE,0.3333333333333333,0.25,0.7421895207865028,144.0,254.0
JOB-03533,2023-06-04,CUST-B,4180,Red Night,White,4/4 + Spot UV,121,11269,2,12032,1455872,6.34,0.65,0.01,29.1,0.261,,1,0,4.11,661.76,591.84,25.36,380,108.29,1767.25,3324.8,1557.55,46.8,6,6,ON-TIME,0.0,0.0,0.8230092301008664,144.0,254.0
JOB-03534,2023-06-05,CUST-A,4520,Red Day,Foil,4/4 CMYK,121,5000,2,5535,669735,9.67,0.1,0.064,20.5,0.078,100.0,1,0,2.88,1771.2,403.2,7.06,260,0.0,2441.46,3790.49,1349.03,35.6,10,5,ON-TIME,0.0,0.0,1.1422482900597217,140.0,250.0
JOB-03535,2023-06-05,CUST-A,4140,Red Day,White,4/4 CMYK,121,13157,2,13691,1656611,3.9,0.1,0.006,21.8,0.056,,1,0,4.34,753.0,607.6,15.5,260,0.0,1636.1,3070.88,1434.78,46.7,9,5,ON-TIME,0.0,0.0,1.04831479180384,140.0,250.0
JOB-03536,2023-06-05,CUST-A,4210,Red Night,White,4/4 CMYK,121,5783,1,6097,737737,5.15,0.31,0.021,23.0,0.198,,1,0,1.33,335.34,204.82,7.36,260,0.0,807.52,1266.75,459.23,36.3,8,5,ON-TIME,0.0,0.0,0.5924920872541135,154.0,289.0
JOB-03537,2023-06-05,CUST-B,4360,Red Night,White,4/4 + Spot UV,100,5000,2,5435,543500,8.0,0.1,0.045,34.0,0.101,,0,0,2.73,298.92,393.12,8.56,380,48.92,1129.52,2093.38,963.86,46.0,3,5,LATE,0.0,0.25,1.2818186982378672,144.0,254.0
JOB-03538,2023-06-05,CUST-A,4210,Black Day,Foil,4/4 CMYK,100,17287,1,18776,1877600,7.93,0.1,0.291,23.0,0.164,92.16824219677952,1,0,4.45,6008.32,667.5,17.64,260,0.0,6953.46,10526.0,3572.54,33.9,10,5,ON-TIME,0.0,0.0,1.0625816088798021,150.0,285.0
JOB-03539,2023-06-06,CUST-B,4520,Red Day,White,4/4 + Spot Gloss,121,6567,2,6989,845669,6.04,0.1,0.199,16.5,0.002,,1,0,2.48,384.4,347.2,12.04,380,62.9,1186.54,2342.05,1155.51,49.3,6,6,ON-TIME,0.0,0.0,1.0571446945804432,140.0,250.0
JOB-03540,2023-06-06,CUST-A,4520,Red Day,Foil,4/4 + Spot UV,121,7111,2,7873,952633,9.68,0.1,0.131,20.7,0.001,90.76422386533402,1,0,3.61,2519.36,505.4,16.91,380,70.86,3492.53,5357.21,1864.68,34.8,6,6,ON-TIME,0.0,0.0,1.2067093404362825,140.0,250.0
JOB-03541,2023-06-06,CUST-A,4080,Black Night,Foil,4/4 + Spot Gloss,100,14538,2,16591,1659100,12.37,1.33,0.068,30.9,0.17,97.32378576453301,0,0,7.76,5309.12,1117.44,31.74,380,149.32,6987.62,9880.99,2893.37,29.3,7,7,ON-TIME,0.0,0.25,0.8891693248647118,144.0,254.0
JOB-03542,2023-06-06,CUST-B,4180,Red Day,White,4/4 CMYK,121,17417,2,18156,2196876,4.07,0.17,0.13,19.1,0.629,,0,0,5.92,998.58,828.8,23.74,260,0.0,2111.12,4310.07,2198.95,51.0,5,7,LATE,0.0,0.25,1.0181622626526274,140.0,250.0
JOB-03543,2023-06-06,CUST-A,4140,Red Night,Foil,4/4 + Spot UV,100,5000,2,5662,566200,11.69,0.11,0.24,18.2,0.055,84.20573754639244,1,0,3.45,1811.84,496.8,12.49,380,50.96,2752.09,4151.69,1399.6,33.7,10,5,ON-TIME,0.0,0.0,1.4370585059021226,144.0,254.0
JOB-03544,2023-06-06,CUST-A,4180,Black Night,White,4/4 + Spot UV,121,6175,2,6648,804408,7.11,0.26,0.18,29.6,0.206,,1,0,2.58,365.64,371.52,12.7,380,59.83,1189.69,2004.45,814.76,40.6,8,4,ON-TIME,0.0,0.0,0.9693468748051679,144.0,254.0
JOB-03545,2023-06-06,CUST-A,4140,Red Day,White,4/4 CMYK,100,6469,2,6794,679400,4.78,0.1,0.064,19.5,0.028,,1,0,2.87,373.67,401.8,7.38,260,0.0,1042.85,1892.96,850.11,44.9,9,7,ON-TIME,0.0,0.0,1.2138316271763627,140.0,250.0
JOB-03546,2023-06-06,CUST-B,4180,Red Day,Foil,4/4 + Spot Gloss,121,13739,2,15201,1839321,9.62,0.4,0.023,28.3,0.058,92.8118686345189,1,0,6.16,4864.32,862.4,33.06,380,136.81,6276.59,10486.01,4209.42,40.1,6,4,ON-TIME,0.0,0.0,1.2344187562386935,140.0,250.0
JOB-03547,2023-06-06,CUST-A,4180,Red Night,Foil,4/4 + Spot UV,121,16556,2,18535,2242735,10.68,0.1,0.011,26.9,0.015,84.86890507317398,1,0,7.88,5931.2,1134.72,29.91,380,166.82,7642.65,11318.06,3675.41,32.5,9,6,ON-TIME,0.0,0.0,1.4240065293328723,144.0,254.0
JOB-03548,2023-06-07,CUST-A,4520,Red Night,Foil,4/4 + Spot UV,100,5678,2,6388,638800,11.11,0.1,0.272,22.9,0.352,76.51144295383753,1,0,3.27,2044.16,470.88,9.14,380,57.49,2961.67,4490.68,1529.01,34.0,10,5,ON-TIME,0.0,0.0,1.2223181953440572,144.0,254.0
JOB-03549,2023-06-07,CUST-A,4210,Black Day,White,4/4 CMYK,121,15658,1,16231,1963951,3.53,0.1,0.003,12.4,0.051,,1,0,2.81,892.7,421.5,14.74,260,0.0,1588.94,2584.06,995.12,38.5,5,6,LATE,0.0,0.0,0.8606955550097684,150.0,285.0
JOB-03550,2023-06-07,SPOT-JOBS,4360,Black Night,White,4/4 + Foil Stamp,121,7163,2,7730,935330,7.34,0.11,0.024,29.9,0.043,,1,0,2.95,425.15,424.8,14.92,520,139.14,1524.01,3125.45,1601.44,51.2,5,5,ON-TIME,0.0,0.0,1.1736251476082888,144.0,254.0
JOB-03551,2023-06-07,CUST-A,4520,Red Day,Foil,4/4 CMYK,121,11344,2,12432,1504272,8.75,0.1,0.064,22.7,0.189,92.65237051243051,1,1,5.22,3978.24,730.8,17.15,260,0.0,4986.19,7575.61,2589.42,34.2,6,7,LATE,0.3333333333333333,0.0,0.9798963761613784,140.0,250.0
JOB-03552,2023-06-08,CUST-A,4180,Black Day,Foil,4/4 CMYK,100,5000,2,5569,556900,10.22,0.1,0.002,21.7,0.035,90.2761722929634,1,0,3.1,1782.08,434.0,6.66,260,0.0,2482.74,3884.29,1401.55,36.1,9,6,ON-TIME,0.0,0.0,1.411829241797553,140.0,250.0
JOB-03553,2023-06-08,CUST-A,4180,Black Day,White,4/4 CMYK,121,9512,2,9944,1203224,4.34,0.68,0.154,19.9,0.043,,1,0,3.61,546.92,505.4,11.03,260,0.0,1323.35,2451.44,1128.09,46.0,8,7,ON-TIME,0.0,0.0,1.21086205984042,140.0,250.0
JOB-03554,2023-06-08,CUST-A,4180,Red Day,Foil,4/4 CMYK,100,9555,2,10531,1053100,9.27,0.45,0.035,29.6,0.017,84.57699577443584,1,0,5.35,3369.92,749.0,12.67,260,0.0,4391.59,6776.22,2384.63,35.2,7,6,ON-TIME,0.0,0.0,1.7975969406936123,140.0,250.0
JOB-03555,2023-06-08,CUST-A,4080,Black Day,White,4/4 + Spot Gloss,121,8739,2,9410,1138610,7.13,0.15,0.002,22.2,0.593,,0,0,3.83,517.55,536.2,18.91,380,84.69,1537.35,2506.09,968.74,38.7,8,7,ON-TIME,0.0,0.25,1.0142303623711262,140.0,250.0
JOB-03556,2023-06-08,CUST-A,4210,Red Night,White,4/4 + Spot Gloss,121,11539,1,12241,1481161,5.73,0.29,0.334,22.3,0.045,,1,0,1.95,673.26,300.3,25.55,380,110.17,1489.28,2237.2,747.92,33.4,11,5,ON-TIME,0.0,0.0,0.46412699917125033,154.0,289.0
JOB-03557,2023-06-08,CUST-A,4140,Red Night,White,4/4 CMYK,100,5971,2,6358,635800,6.09,0.39,0.027,28.3,0.939,,0,0,2.48,349.69,357.12,6.83,260,0.0,973.64,1637.32,663.68,40.5,4,6,LATE,0.0,0.25,0.6438326602797851,144.0,254.0
JOB-03558,2023-06-09,CUST-B,4140,Red Day,White,4/4 CMYK,121,6465,2,6790,821590,4.79,0.14,0.131,27.9,0.029,,1,0,2.71,373.45,379.4,7.45,260,0.0,1020.3,1982.44,962.14,48.5,7,6,ON-TIME,0.0,0.0,0.8225687399618903,140.0,250.0
JOB-03559,2023-06-09,CUST-B,4360,Red Night,Foil,4/4 CMYK,121,11751,2,12988,1571548,9.52,0.15,0.067,23.9,0.003,83.60300644267629,1,0,6.35,4156.16,914.4,11.6,260,0.0,5342.16,8922.28,3580.12,40.1,3,6,LATE,0.0,0.0,1.5706055248630122,144.0,254.0
JOB-03560,2023-06-09,CUST-A,4520,Red Night,White,4/4 + Spot UV,121,15368,2,16296,1971816,5.69,0.29,0.075,21.8,0.374,,1,0,5.04,896.28,725.76,32.43,380,146.66,2181.13,3973.96,1792.83,45.1,9,6,ON-TIME,0.0,0.0,1.4393506240271983,144.0,254.0
JOB-03561,2023-06-09,CUST-B,4140,Black Night,White,4/4 + Spot UV,121,9908,2,10572,1279212,6.28,0.12,0.02,25.4,0.15,,1,0,3.39,581.46,488.16,22.24,380,95.15,1567.01,3056.83,1489.82,48.7,10,6,ON-TIME,0.0,0.0,0.9187093562456469,144.0,254.0
JOB-03562,2023-06-09,CUST-A,4210,Red Day,Foil,4/4 CMYK,121,12014,1,13086,1583406,8.19,0.1,0.064,23.8,0.06,75.81395254795864,1,0,3.35,4187.52,502.5,15.26,260,0.0,4965.28,7538.73,2573.45,34.1,7,5,ON-TIME,0.0,0.0,1.0106503480539946,150.0,285.0
JOB-03563,2023-06-10,CUST-B,4180,Red Night,Foil,4/4 + Spot UV,121,13032,2,14666,1774586,11.14,0.1,0.036,32.0,0.129,82.56804893224397,0,0,5.22,4693.12,751.68,25.6,380,131.99,5982.39,9788.3,3805.91,38.9,9,5,ON-TIME,0.0,0.25,0.6046892575887111,144.0,254.0
JOB-03564,2023-06-10,CUST-A,4210,Red Night,Foil,4/4 CMYK,121,13322,1,14656,1773376,9.1,0.12,0.319,18.3,0.048,94.55297365395761,1,0,3.73,4689.92,574.42,15.63,260,0.0,5539.97,8349.47,2809.5,33.6,4,5,LATE,0.0,0.0,1.1302735413638823,154.0,289.0
JOB-03565,2023-06-11,CUST-A,4360,Black Day,Foil,4/4 + Spot Gloss,121,6185,2,6864,830544,9.89,0.49,0.006,22.0,0.145,86.94813771262645,1,0,3.87,2196.48,541.8,13.63,380,61.78,3193.69,4809.38,1615.69,33.6,8,6,ON-TIME,0.0,0.0,1.2836036459594236,140.0,250.0
JOB-03566,2023-06-11,SPOT-JOBS,4520,Black Day,White,4/4 + Spot UV,121,6891,2,7328,886688,5.96,0.13,0.019,16.4,0.138,,1,0,2.57,403.04,359.8,12.49,380,65.95,1221.28,2629.92,1408.64,53.6,12,5,ON-TIME,0.0,0.0,0.9499938229647787,140.0,250.0
JOB-03567,2023-06-11,CUST-B,4520,Black Day,Foil,4/4 CMYK,121,7239,2,7959,963039,9.05,0.37,0.215,24.8,0.012,91.15590556364606,1,0,3.38,2546.88,473.2,9.67,260,0.0,3289.75,5644.93,2355.18,41.7,7,5,ON-TIME,0.0,0.0,1.0091077874951953,140.0,250.0
JOB-03568,2023-06-11,CUST-A,4140,Black Night,Foil,4/4 + Spot Gloss,100,17714,2,19746,1974600,10.29,0.31,0.075,27.7,0.417,83.34156283861236,1,0,7.44,6318.72,1071.36,44.2,380,177.71,7991.99,11959.36,3967.37,33.2,8,6,ON-TIME,0.0,0.0,1.1618988148281395,144.0,254.0
JOB-03569,2023-06-11,CUST-A,4180,Black Night,Foil,4/4 CMYK,100,12032,2,13391,1339100,10.15,0.1,0.11,22.8,0.111,91.48713740382706,1,0,5.2,4285.12,748.8,14.26,260,0.0,5308.18,7998.77,2690.59,33.6,6,6,ON-TIME,0.0,0.0,0.9136912641655085,144.0,254.0
JOB-03570,2023-06-11,CUST-A,4210,Red Night,White,4/4 CMYK,121,11853,1,12367,1496407,4.16,0.17,0.07,29.9,0.034,,1,0,2.3,680.18,354.2,11.36,260,0.0,1305.74,2051.5,745.76,36.4,8,6,ON-TIME,0.0,0.0,0.6622785224244363,154.0,289.0
JOB-03571,2023-06-12,CUST-A,4180,Black Day,White,4/4 + Spot Gloss,121,11464,2,12153,1470513,5.67,0.1,0.005,24.7,0.057,,1,0,3.75,668.42,525.0,26.63,380,109.38,1709.43,2959.34,1249.91,42.2,10,6,ON-TIME,0.0,0.0,0.745875075838482,140.0,250.0
JOB-03572,2023-06-12,CUST-A,4210,Black Night,Foil,4/4 + Spot UV,100,5000,1,5618,561800,11.0,0.1,0.002,24.7,0.319,92.89738413013792,1,0,1.86,1797.76,286.44,9.29,380,50.56,2524.05,3746.88,1222.83,32.6,9,6,ON-TIME,0.0,0.0,0.7966125139339636,154.0,289.0
JOB-03573,2023-06-12,CUST-A,4520,Black Night,Foil,4/4 + Spot Gloss,121,17752,2,19742,2388782,10.08,0.34,0.307,24.1,0.08,85.96804376756963,1,1,7.4,6317.44,1065.6,45.28,380,177.68,7986.0,11912.99,3926.99,33.0,7,5,ON-TIME,0.3333333333333333,0.0,0.9612136597903839,144.0,254.0
JOB-03574,2023-06-12,CUST-B,4210,Black Night,Foil,4/4 + Spot UV,121,11916,1,13220,1599620,9.86,0.19,0.034,23.8,0.131,79.04329873849963,1,0,3.23,4230.4,497.42,28.57,380,118.98,5255.37,8730.2,3474.83,39.8,7,6,ON-TIME,0.0,0.0,1.1154132287720187,154.0,289.0
JOB-03575,2023-06-12,CUST-A,4520,Red Night,White,4/4 + Spot UV,100,12892,2,13691,1369100,5.84,0.24,0.033,23.3,0.489,,1,0,3.95,753.0,568.8,24.51,380,123.22,1849.53,3268.14,1418.61,43.4,5,6,LATE,0.0,0.0,0.770034403396546,144.0,254.0
JOB-03576,2023-06-12,CUST-A,4140,Red Day,White,4/4 CMYK,121,5000,2,5279,638759,5.29,0.1,0.072,19.7,0.158,,1,0,2.21,290.35,309.4,6.5,260,0.0,866.25,1553.86,687.61,44.3,10,5,ON-TIME,0.0,0.0,0.9895392997924567,140.0,250.0
JOB-03577,2023-06-12,CUST-A,4180,Red Night,Foil,4/4 CMYK,121,13118,2,14639,1771319,10.39,0.31,0.032,32.4,0.202,86.16654639244089,0,0,6.63,4684.48,954.72,15.16,260,0.0,5914.36,8680.53,2766.17,31.9,9,6,ON-TIME,0.0,0.25,0.9770111496760686,144.0,254.0
JOB-03578,2023-06-12,CUST-A,4210,Black Day,Foil,4/4 + Spot Gloss,100,8575,1,9437,943700,9.13,0.1,0.122,19.0,0.039,100.0,1,0,2.46,3019.84,369.0,14.0,380,84.93,3867.77,5792.0,1924.23,33.2,5,5,ON-TIME,0.0,0.0,0.7894522504727239,150.0,285.0
